symbol,date,confidence,outcome
AGARIND.NS,2025-08-08,45.2,STOP_HIT
AGARIND.NS,2025-08-11,45.3,STOP_HIT
AGARIND.NS,2025-08-12,43.4,STOP_HIT
AGARIND.NS,2025-08-13,44.9,STOP_HIT
AGARIND.NS,2025-08-18,40.6,STOP_HIT
AGARIND.NS,2025-09-05,52.4,T1_HIT
AGARIND.NS,2025-09-08,43.8,T1_HIT
AGARIND.NS,2025-09-10,40.2,T1_HIT
AGARIND.NS,2025-09-11,40.2,T1_HIT
AGARIND.NS,2025-09-17,55.9,T1_HIT
AGARIND.NS,2025-09-18,58.2,STOP_HIT
AGARIND.NS,2025-09-19,49.6,STOP_HIT
AGARIND.NS,2025-09-22,49.0,STOP_HIT
AGARIND.NS,2025-09-23,51.0,STOP_HIT
AGARIND.NS,2025-09-24,63.9,STOP_HIT
AGARIND.NS,2025-09-26,44.6,STOP_HIT
AGARIND.NS,2025-09-29,45.9,STOP_HIT
AGARIND.NS,2025-10-06,42.7,STOP_HIT
AGARIND.NS,2025-10-07,43.8,STOP_HIT
AGARIND.NS,2025-10-21,43.6,STOP_HIT
AGARIND.NS,2025-10-24,45.8,STOP_HIT
AGARIND.NS,2025-11-21,42.4,STOP_HIT
AGARIND.NS,2025-12-09,40.5,T1_HIT
AGARIND.NS,2025-12-10,40.8,T1_HIT
AGARIND.NS,2025-12-23,48.8,STOP_HIT
AGARIND.NS,2025-12-24,47.6,STOP_HIT
AGARIND.NS,2025-12-26,47.9,STOP_HIT
AGARIND.NS,2025-12-29,50.1,STOP_HIT
AGARIND.NS,2025-12-30,47.1,STOP_HIT
AGARIND.NS,2026-01-02,44.1,STOP_HIT
AGARIND.NS,2026-01-05,44.9,STOP_HIT
AGARIND.NS,2026-01-07,51.8,STOP_HIT
AGARIND.NS,2026-01-08,54.3,STOP_HIT
AGARIND.NS,2026-01-09,48.7,STOP_HIT
AGARIND.NS,2026-01-12,46.3,STOP_HIT
AGARIND.NS,2026-01-22,46.6,STOP_HIT
AGARIND.NS,2026-01-28,56.8,STOP_HIT
AGARIND.NS,2026-01-30,49.0,STOP_HIT
AGARIND.NS,2026-02-02,47.7,STOP_HIT
AGARIND.NS,2026-02-03,46.5,STOP_HIT
AGARIND.NS,2026-02-04,48.2,STOP_HIT
AGARIND.NS,2026-02-05,45.8,STOP_HIT
AGARIND.NS,2026-02-06,48.4,STOP_HIT
AGARIND.NS,2026-02-09,41.8,STOP_HIT
AGARIND.NS,2026-02-10,44.3,STOP_HIT
AGARIND.NS,2026-02-11,42.5,STOP_HIT
AGARIND.NS,2026-02-12,43.9,STOP_HIT
AGARIND.NS,2026-02-13,46.8,STOP_HIT
AGARIND.NS,2026-02-16,48.1,T1_HIT
AGARIND.NS,2026-02-17,48.9,STOP_HIT
AGARIND.NS,2026-03-05,47.2,STOP_HIT
AGARIND.NS,2026-03-06,49.0,STOP_HIT
AGARIND.NS,2026-03-09,44.0,STOP_HIT
AGARIND.NS,2026-03-10,41.7,STOP_HIT
AGARIND.NS,2026-03-16,45.4,STOP_HIT
AGARIND.NS,2026-03-17,43.0,STOP_HIT
AGARIND.NS,2026-03-24,42.4,T1_HIT
AGARIND.NS,2026-03-25,47.7,T1_HIT
AGARIND.NS,2026-03-27,42.9,T1_HIT
AGARIND.NS,2026-04-07,42.8,T1_HIT
AGARIND.NS,2026-04-08,54.2,T1_HIT
AGARIND.NS,2026-04-09,42.0,T1_HIT
AGARIND.NS,2026-04-10,52.5,STOP_HIT
AGARIND.NS,2026-04-13,41.2,T1_HIT
AGARIND.NS,2026-04-15,47.4,STOP_HIT
AGARIND.NS,2026-04-16,46.6,STOP_HIT
AGARIND.NS,2026-04-17,47.8,STOP_HIT
AGARIND.NS,2026-04-20,46.3,STOP_HIT
AGARIND.NS,2026-04-21,50.7,STOP_HIT
AGARIND.NS,2026-04-22,46.2,STOP_HIT
AGARIND.NS,2026-04-24,43.8,STOP_HIT
AGARIND.NS,2026-04-27,40.4,STOP_HIT
AGARIND.NS,2026-04-28,45.2,STOP_HIT
AGARIND.NS,2026-04-29,43.5,STOP_HIT
AGARIND.NS,2026-05-04,43.8,STOP_HIT
AGARIND.NS,2026-05-06,57.9,STOP_HIT
AGARIND.NS,2026-05-07,57.2,STOP_HIT
AGARIND.NS,2026-05-08,52.9,STOP_HIT
AGARIND.NS,2026-05-11,62.6,STOP_HIT
AGARIND.NS,2026-05-12,45.9,T1_HIT
AGARIND.NS,2026-05-14,46.2,STOP_HIT
AGARIND.NS,2026-05-21,47.7,STOP_HIT
AGARIND.NS,2026-05-25,52.4,T1_HIT
AGARIND.NS,2026-05-26,49.4,T1_HIT
AGARIND.NS,2026-05-27,41.5,T1_HIT
AGARIND.NS,2026-05-28,42.0,T1_HIT
AGARIND.NS,2026-05-29,53.9,T1_HIT
AGARIND.NS,2026-06-01,46.8,T1_HIT
AGARIND.NS,2026-06-02,42.3,T1_HIT
AGARIND.NS,2026-06-03,43.3,T1_HIT
AGARIND.NS,2026-06-04,56.8,STOP_HIT
AGARIND.NS,2026-06-05,57.1,STOP_HIT
AGARIND.NS,2026-06-08,46.0,T1_HIT
AGIIL.NS,2024-10-10,44.9,STOP_HIT
AGIIL.NS,2024-10-11,47.8,STOP_HIT
AGIIL.NS,2024-10-14,59.8,STOP_HIT
AGIIL.NS,2024-10-15,54.8,STOP_HIT
AGIIL.NS,2024-10-16,62.3,STOP_HIT
AGIIL.NS,2024-10-17,59.1,STOP_HIT
AGIIL.NS,2024-10-18,50.6,STOP_HIT
AGIIL.NS,2024-10-21,42.2,STOP_HIT
AGIIL.NS,2024-10-23,56.0,STOP_HIT
AGIIL.NS,2024-10-24,42.6,T1_HIT
AGIIL.NS,2024-10-25,59.5,T1_HIT
AGIIL.NS,2024-10-28,46.5,T1_HIT
AGIIL.NS,2024-10-29,57.7,T1_HIT
AGIIL.NS,2024-10-30,57.5,T1_HIT
AGIIL.NS,2024-10-31,65.4,T1_HIT
AGIIL.NS,2024-11-01,64.3,T1_HIT
AGIIL.NS,2024-11-04,59.2,T1_HIT
AGIIL.NS,2024-11-05,63.8,T1_HIT
AGIIL.NS,2024-11-06,60.3,T1_HIT
AGIIL.NS,2024-11-07,51.3,T1_HIT
AGIIL.NS,2024-11-08,61.9,T1_HIT
AGIIL.NS,2024-11-11,53.0,T1_HIT
AGIIL.NS,2024-11-12,51.2,T1_HIT
AGIIL.NS,2024-11-13,48.0,T1_HIT
AGIIL.NS,2024-11-14,51.4,T1_HIT
AGIIL.NS,2024-11-18,59.1,T1_HIT
AGIIL.NS,2024-11-19,59.3,T1_HIT
AGIIL.NS,2024-11-21,54.6,T1_HIT
AGIIL.NS,2024-11-22,64.5,T1_HIT
AGIIL.NS,2024-11-25,52.2,T1_HIT
AGIIL.NS,2024-11-26,52.9,T1_HIT
AGIIL.NS,2024-11-27,43.1,T1_HIT
AGIIL.NS,2024-11-29,44.4,T1_HIT
AGIIL.NS,2024-12-02,60.0,T1_HIT
AGIIL.NS,2024-12-03,60.5,T1_HIT
AGIIL.NS,2024-12-04,53.3,TIME_EXIT
AGIIL.NS,2024-12-05,56.8,TIME_EXIT
AGIIL.NS,2024-12-06,54.5,TIME_EXIT
AGIIL.NS,2024-12-09,51.1,TIME_EXIT
AGIIL.NS,2024-12-10,51.1,STOP_HIT
AGIIL.NS,2024-12-11,50.2,STOP_HIT
AGIIL.NS,2024-12-12,52.4,STOP_HIT
AGIIL.NS,2024-12-13,52.9,STOP_HIT
AGIIL.NS,2024-12-16,53.5,STOP_HIT
AGIIL.NS,2024-12-17,42.8,STOP_HIT
AGIIL.NS,2024-12-18,46.3,STOP_HIT
AGIIL.NS,2024-12-19,43.9,STOP_HIT
AGIIL.NS,2024-12-26,44.0,STOP_HIT
AGIIL.NS,2024-12-27,45.8,STOP_HIT
AGIIL.NS,2024-12-30,40.3,STOP_HIT
AGIIL.NS,2024-12-31,42.4,STOP_HIT
AGIIL.NS,2025-01-01,43.0,STOP_HIT
AGIIL.NS,2025-01-02,44.3,STOP_HIT
AGIIL.NS,2025-01-06,51.3,STOP_HIT
AGIIL.NS,2025-01-07,49.8,STOP_HIT
AGIIL.NS,2025-01-09,45.8,STOP_HIT
AGIIL.NS,2025-01-22,42.3,T1_HIT
AGIIL.NS,2025-01-23,47.9,T1_HIT
AGIIL.NS,2025-01-31,50.9,STOP_HIT
AGIIL.NS,2025-02-01,61.4,STOP_HIT
AGIIL.NS,2025-02-03,56.2,STOP_HIT
AGIIL.NS,2025-02-04,66.8,T1_HIT
AGIIL.NS,2025-02-05,53.0,STOP_HIT
AGIIL.NS,2025-02-06,61.7,STOP_HIT
AGIIL.NS,2025-02-07,52.3,STOP_HIT
AGIIL.NS,2025-02-10,57.4,STOP_HIT
AGIIL.NS,2025-02-11,62.9,STOP_HIT
AGIIL.NS,2025-02-12,50.7,STOP_HIT
AGIIL.NS,2025-02-13,48.6,STOP_HIT
AGIIL.NS,2025-02-14,51.8,STOP_HIT
AGIIL.NS,2025-02-17,40.6,T1_HIT
AGIIL.NS,2025-02-19,43.4,T1_HIT
AGIIL.NS,2025-02-20,44.5,STOP_HIT
AGIIL.NS,2025-02-21,42.7,STOP_HIT
AGIIL.NS,2025-02-24,42.4,T1_HIT
AGIIL.NS,2025-02-25,56.4,STOP_HIT
AGIIL.NS,2025-02-27,48.4,STOP_HIT
AGIIL.NS,2025-02-28,50.9,STOP_HIT
AGIIL.NS,2025-03-03,44.8,STOP_HIT
AGIIL.NS,2025-03-04,44.2,STOP_HIT
AGIIL.NS,2025-03-05,50.5,STOP_HIT
AGIIL.NS,2025-03-06,65.9,STOP_HIT
AGIIL.NS,2025-03-07,58.3,STOP_HIT
AGIIL.NS,2025-03-10,47.2,STOP_HIT
AGIIL.NS,2025-03-11,52.3,STOP_HIT
AGIIL.NS,2025-03-12,42.9,STOP_HIT
AGIIL.NS,2025-03-13,56.0,STOP_HIT
AGIIL.NS,2025-03-19,52.1,T1_HIT
AGIIL.NS,2025-03-20,62.0,T1_HIT
AGIIL.NS,2025-03-21,63.4,STOP_HIT
AGIIL.NS,2025-03-24,62.2,STOP_HIT
AGIIL.NS,2025-03-25,65.2,STOP_HIT
AGIIL.NS,2025-03-26,59.6,STOP_HIT
AGIIL.NS,2025-03-27,62.3,STOP_HIT
AGIIL.NS,2025-03-28,54.6,STOP_HIT
AGIIL.NS,2025-04-02,46.9,STOP_HIT
AGIIL.NS,2025-04-03,56.9,STOP_HIT
AGIIL.NS,2025-04-07,52.1,T1_HIT
AGIIL.NS,2025-04-08,42.5,T1_HIT
AGIIL.NS,2025-04-09,48.5,T1_HIT
AGIIL.NS,2025-04-11,46.6,T1_HIT
AGIIL.NS,2025-04-15,50.4,T1_HIT
AGIIL.NS,2025-04-16,62.0,STOP_HIT
AGIIL.NS,2025-04-17,66.6,STOP_HIT
AGIIL.NS,2025-04-21,50.4,STOP_HIT
AGIIL.NS,2025-04-22,53.4,STOP_HIT
AGIIL.NS,2025-04-23,56.0,STOP_HIT
AGIIL.NS,2025-04-24,48.2,STOP_HIT
AGIIL.NS,2025-04-25,43.1,T1_HIT
AGIIL.NS,2025-04-28,58.4,STOP_HIT
AGIIL.NS,2025-04-29,55.5,STOP_HIT
AGIIL.NS,2025-04-30,50.0,STOP_HIT
AGIIL.NS,2025-05-02,50.7,STOP_HIT
AGIIL.NS,2025-05-05,58.6,STOP_HIT
AGIIL.NS,2025-05-06,66.9,STOP_HIT
AGIIL.NS,2025-05-07,61.6,STOP_HIT
AGIIL.NS,2025-05-08,49.8,STOP_HIT
AGIIL.NS,2025-05-09,45.1,T1_HIT
AGIIL.NS,2025-05-12,55.6,T1_HIT
AGIIL.NS,2025-05-13,50.2,T1_HIT
AGIIL.NS,2025-05-14,49.1,T1_HIT
AGIIL.NS,2025-05-15,75.6,TIME_EXIT
AGIIL.NS,2025-05-16,79.6,T1_HIT
AGIIL.NS,2025-05-19,67.3,TIME_EXIT
AGIIL.NS,2025-05-20,67.4,TIME_EXIT
AGIIL.NS,2025-05-21,74.0,STOP_HIT
AGIIL.NS,2025-05-22,69.7,STOP_HIT
AGIIL.NS,2025-05-23,70.3,STOP_HIT
AGIIL.NS,2025-05-26,73.0,STOP_HIT
AGIIL.NS,2025-05-27,75.5,STOP_HIT
AGIIL.NS,2025-05-28,44.9,T1_HIT
AGIIL.NS,2025-05-29,66.3,STOP_HIT
AGIIL.NS,2025-05-30,72.3,STOP_HIT
AGIIL.NS,2025-06-02,52.2,STOP_HIT
AGIIL.NS,2025-06-03,62.3,T1_HIT
AGIIL.NS,2025-06-04,60.9,T1_HIT
AGIIL.NS,2025-06-05,75.7,T1_HIT
AGIIL.NS,2025-06-06,82.3,STOP_HIT
AGIIL.NS,2025-06-09,82.7,STOP_HIT
AGIIL.NS,2025-06-10,80.1,STOP_HIT
AGIIL.NS,2025-06-11,83.1,STOP_HIT
AGIIL.NS,2025-06-12,62.1,STOP_HIT
AGIIL.NS,2025-06-13,62.0,STOP_HIT
AGIIL.NS,2025-06-16,54.4,T1_HIT
AGIIL.NS,2025-06-17,60.9,T1_HIT
AGIIL.NS,2025-06-18,66.8,T1_HIT
AGIIL.NS,2025-06-19,53.8,T1_HIT
AGIIL.NS,2025-06-20,66.9,T1_HIT
AGIIL.NS,2025-06-23,80.6,TIME_EXIT
AGIIL.NS,2025-06-24,77.1,TIME_EXIT
AGIIL.NS,2025-06-25,67.5,TIME_EXIT
AGIIL.NS,2025-06-26,72.2,TIME_EXIT
AGIIL.NS,2025-06-27,67.4,TIME_EXIT
AGIIL.NS,2025-06-30,53.8,T1_HIT
AGIIL.NS,2025-07-01,54.9,T1_HIT
AGIIL.NS,2025-07-02,61.8,TIME_EXIT
AGIIL.NS,2025-07-03,55.0,TIME_EXIT
AGIIL.NS,2025-07-04,67.0,TIME_EXIT
AGIIL.NS,2025-07-07,67.9,T1_HIT
AGIIL.NS,2025-07-08,58.3,T1_HIT
AGIIL.NS,2025-07-09,75.5,TIME_EXIT
AGIIL.NS,2025-07-10,72.2,TIME_EXIT
AGIIL.NS,2025-07-11,69.2,TIME_EXIT
AGIIL.NS,2025-07-14,65.7,TIME_EXIT
AGIIL.NS,2025-07-15,74.8,TIME_EXIT
AGIIL.NS,2025-07-16,67.5,TIME_EXIT
AGIIL.NS,2025-07-17,71.7,T1_HIT
AGIIL.NS,2025-07-18,70.6,T1_HIT
AGIIL.NS,2025-07-21,68.0,T1_HIT
AGIIL.NS,2025-07-22,65.0,T1_HIT
AGIIL.NS,2025-07-23,53.1,T1_HIT
AGIIL.NS,2025-07-24,54.1,T1_HIT
AGIIL.NS,2025-07-25,58.0,T1_HIT
AGIIL.NS,2025-07-28,67.4,T1_HIT
AGIIL.NS,2025-07-29,72.9,T1_HIT
AGIIL.NS,2025-07-30,68.1,T1_HIT
AGIIL.NS,2025-07-31,67.1,T1_HIT
AGIIL.NS,2025-08-01,62.0,T1_HIT
AGIIL.NS,2025-08-04,63.2,T1_HIT
AGIIL.NS,2025-08-05,59.9,T1_HIT
AGIIL.NS,2025-08-06,53.5,T1_HIT
AGIIL.NS,2025-08-07,53.3,T1_HIT
AGIIL.NS,2025-08-08,55.4,T1_HIT
AGIIL.NS,2025-08-11,55.3,T1_HIT
AGIIL.NS,2025-08-12,56.2,T1_HIT
AGIIL.NS,2025-08-13,69.0,T1_HIT
AGIIL.NS,2025-08-14,79.0,TIME_EXIT
AGIIL.NS,2025-08-18,77.6,TIME_EXIT
AGIIL.NS,2025-08-19,68.0,TIME_EXIT
AGIIL.NS,2025-08-20,79.2,TIME_EXIT
AGIIL.NS,2025-08-21,67.7,TIME_EXIT
AGIIL.NS,2025-08-22,52.8,TIME_EXIT
AGIIL.NS,2025-08-25,55.5,TIME_EXIT
AGIIL.NS,2025-08-26,52.8,T1_HIT
AGIIL.NS,2025-08-28,52.6,T1_HIT
AGIIL.NS,2025-08-29,55.9,T1_HIT
AGIIL.NS,2025-09-01,58.8,T1_HIT
AGIIL.NS,2025-09-02,54.4,T1_HIT
AGIIL.NS,2025-09-03,64.8,T1_HIT
AGIIL.NS,2025-09-04,68.9,T1_HIT
AGIIL.NS,2025-09-05,73.3,T1_HIT
AGIIL.NS,2025-09-08,59.9,T1_HIT
AGIIL.NS,2025-09-09,59.3,T1_HIT
AGIIL.NS,2025-09-10,58.6,T1_HIT
AGIIL.NS,2025-09-11,65.0,T1_HIT
AGIIL.NS,2025-09-12,54.0,T1_HIT
AGIIL.NS,2025-09-15,63.8,T1_HIT
AGIIL.NS,2025-09-16,58.3,T1_HIT
AGIIL.NS,2025-09-17,55.4,T1_HIT
AGIIL.NS,2025-09-18,73.1,T1_HIT
AGIIL.NS,2025-09-19,76.2,T1_HIT
AGIIL.NS,2025-09-22,71.4,STOP_HIT
AGIIL.NS,2025-09-23,75.4,T1_HIT
AGIIL.NS,2025-09-24,75.9,T1_HIT
AGIIL.NS,2025-09-25,69.0,T1_HIT
AGIIL.NS,2025-09-26,68.1,T1_HIT
AGIIL.NS,2025-09-29,68.5,T1_HIT
AGIIL.NS,2025-09-30,79.3,T1_HIT
AGIIL.NS,2025-10-01,75.4,STOP_HIT
AGIIL.NS,2025-10-03,68.2,STOP_HIT
AGIIL.NS,2025-10-06,67.6,STOP_HIT
AGIIL.NS,2025-10-07,71.0,STOP_HIT
AGIIL.NS,2025-10-08,49.0,T1_HIT
AGIIL.NS,2025-10-09,57.3,T1_HIT
AGIIL.NS,2025-10-10,80.1,STOP_HIT
AGIIL.NS,2025-10-13,58.0,STOP_HIT
AGIIL.NS,2025-10-14,51.7,T1_HIT
AGIIL.NS,2025-10-15,85.2,STOP_HIT
AGIIL.NS,2025-10-16,81.1,STOP_HIT
AGIIL.NS,2025-10-17,58.8,STOP_HIT
AGIIL.NS,2025-10-20,57.6,STOP_HIT
AGIIL.NS,2025-10-21,72.8,STOP_HIT
AGIIL.NS,2025-10-23,59.6,STOP_HIT
AGIIL.NS,2025-10-24,56.9,STOP_HIT
AGIIL.NS,2025-10-27,59.2,STOP_HIT
AGIIL.NS,2025-10-28,59.8,STOP_HIT
AGIIL.NS,2025-10-29,53.7,STOP_HIT
AGIIL.NS,2025-10-30,60.2,STOP_HIT
AGIIL.NS,2025-10-31,53.0,STOP_HIT
AGIIL.NS,2025-11-03,64.1,STOP_HIT
AGIIL.NS,2025-11-04,64.0,STOP_HIT
AGIIL.NS,2025-11-06,61.5,STOP_HIT
AGIIL.NS,2025-11-07,65.0,STOP_HIT
AGIIL.NS,2025-11-10,68.1,STOP_HIT
AGIIL.NS,2025-11-13,40.3,STOP_HIT
AGIIL.NS,2025-11-14,54.0,STOP_HIT
AGIIL.NS,2025-11-17,43.9,T1_HIT
AGIIL.NS,2025-11-18,49.9,T1_HIT
AGIIL.NS,2025-11-20,76.6,STOP_HIT
AGIIL.NS,2025-11-21,70.8,TIME_EXIT
AGIIL.NS,2025-11-24,67.7,STOP_HIT
AGIIL.NS,2025-11-25,69.7,STOP_HIT
AGIIL.NS,2025-11-26,67.6,STOP_HIT
AGIIL.NS,2025-11-27,59.5,STOP_HIT
AGIIL.NS,2025-11-28,55.2,STOP_HIT
AGIIL.NS,2025-12-01,61.9,T1_HIT
AGIIL.NS,2025-12-02,59.2,STOP_HIT
AGIIL.NS,2025-12-03,57.8,STOP_HIT
AGIIL.NS,2025-12-04,53.2,T1_HIT
AGIIL.NS,2025-12-05,82.2,STOP_HIT
AGIIL.NS,2025-12-08,59.8,STOP_HIT
AGIIL.NS,2025-12-09,53.9,STOP_HIT
AGIIL.NS,2025-12-10,51.5,STOP_HIT
AGIIL.NS,2025-12-11,53.1,STOP_HIT
AGIIL.NS,2025-12-16,53.5,STOP_HIT
AGIIL.NS,2025-12-17,61.5,STOP_HIT
AGIIL.NS,2025-12-18,41.5,STOP_HIT
AGIIL.NS,2025-12-19,62.9,STOP_HIT
AGIIL.NS,2025-12-22,63.3,STOP_HIT
AGIIL.NS,2025-12-23,55.8,STOP_HIT
AGIIL.NS,2025-12-24,49.3,T1_HIT
AGIIL.NS,2025-12-26,41.6,T1_HIT
AGIIL.NS,2025-12-29,45.7,T1_HIT
AGIIL.NS,2025-12-31,66.7,STOP_HIT
AGIIL.NS,2026-01-01,77.3,STOP_HIT
AGIIL.NS,2026-01-02,58.0,STOP_HIT
AGIIL.NS,2026-01-05,66.6,T1_HIT
AGIIL.NS,2026-01-06,58.0,T1_HIT
AGIIL.NS,2026-01-07,79.8,STOP_HIT
AGIIL.NS,2026-01-08,79.8,STOP_HIT
AGIIL.NS,2026-01-09,69.2,STOP_HIT
AGIIL.NS,2026-01-12,69.4,STOP_HIT
AGIIL.NS,2026-01-13,70.6,STOP_HIT
AGIIL.NS,2026-01-14,54.3,STOP_HIT
AGIIL.NS,2026-01-15,53.6,STOP_HIT
AGIIL.NS,2026-01-16,64.8,STOP_HIT
AGIIL.NS,2026-01-19,61.3,STOP_HIT
AGIIL.NS,2026-01-20,55.8,STOP_HIT
AGIIL.NS,2026-01-21,53.8,STOP_HIT
AGIIL.NS,2026-01-22,41.7,STOP_HIT
AGIIL.NS,2026-01-27,45.4,STOP_HIT
AGIIL.NS,2026-01-29,48.8,STOP_HIT
AGIIL.NS,2026-01-30,42.8,STOP_HIT
AGIIL.NS,2026-02-03,51.8,STOP_HIT
AGIIL.NS,2026-02-04,40.6,STOP_HIT
AGIIL.NS,2026-02-09,45.9,STOP_HIT
AGIIL.NS,2026-02-11,43.2,STOP_HIT
AGIIL.NS,2026-02-12,40.8,T1_HIT
AGIIL.NS,2026-02-13,40.6,T1_HIT
AGIIL.NS,2026-02-16,66.8,STOP_HIT
AGIIL.NS,2026-02-17,46.4,T1_HIT
AGIIL.NS,2026-02-18,62.9,T1_HIT
AGIIL.NS,2026-02-19,59.8,T1_HIT
AGIIL.NS,2026-02-20,57.9,T1_HIT
AGIIL.NS,2026-02-23,66.4,T1_HIT
AGIIL.NS,2026-02-24,70.1,T1_HIT
AGIIL.NS,2026-02-25,74.9,TIME_EXIT
AGIIL.NS,2026-02-26,70.6,STOP_HIT
AGIIL.NS,2026-02-27,67.7,STOP_HIT
AGIIL.NS,2026-03-02,74.2,STOP_HIT
AGIIL.NS,2026-03-04,69.5,STOP_HIT
AGIIL.NS,2026-03-05,67.2,STOP_HIT
AGIIL.NS,2026-03-06,62.3,STOP_HIT
AGIIL.NS,2026-03-09,64.2,STOP_HIT
AGIIL.NS,2026-03-10,67.5,STOP_HIT
AGIIL.NS,2026-03-11,64.3,STOP_HIT
AGIIL.NS,2026-03-12,62.6,STOP_HIT
AGIIL.NS,2026-03-13,68.6,STOP_HIT
AGIIL.NS,2026-03-16,62.3,STOP_HIT
AGIIL.NS,2026-03-17,56.1,STOP_HIT
AGIIL.NS,2026-03-18,58.1,STOP_HIT
AGIIL.NS,2026-03-19,55.9,STOP_HIT
AGIIL.NS,2026-03-20,78.8,STOP_HIT
AGIIL.NS,2026-03-23,57.4,STOP_HIT
AGIIL.NS,2026-03-24,73.9,STOP_HIT
AGIIL.NS,2026-03-25,70.3,STOP_HIT
AGIIL.NS,2026-03-27,55.3,STOP_HIT
AGIIL.NS,2026-03-30,47.7,T1_HIT
AGIIL.NS,2026-04-01,58.1,STOP_HIT
AGIIL.NS,2026-04-02,62.9,T1_HIT
AGIIL.NS,2026-04-06,75.2,T1_HIT
AGIIL.NS,2026-04-07,68.1,T1_HIT
AGIIL.NS,2026-04-08,79.4,T1_HIT
AGIIL.NS,2026-04-09,80.0,T1_HIT
AGIIL.NS,2026-04-10,77.4,T1_HIT
AGIIL.NS,2026-04-13,72.6,T1_HIT
AGIIL.NS,2026-04-15,78.1,T1_HIT
AGIIL.NS,2026-04-16,74.0,T1_HIT
AGIIL.NS,2026-04-17,72.3,T1_HIT
AGIIL.NS,2026-04-20,65.2,T1_HIT
AGIIL.NS,2026-04-21,68.8,T1_HIT
AGIIL.NS,2026-04-22,54.5,T1_HIT
AGIIL.NS,2026-04-23,70.6,T1_HIT
AGIIL.NS,2026-04-24,55.8,T1_HIT
AGIIL.NS,2026-04-27,59.7,T1_HIT
AGIIL.NS,2026-04-28,55.1,T1_HIT
AGIIL.NS,2026-04-29,77.1,STOP_HIT
AGIIL.NS,2026-04-30,74.9,STOP_HIT
AGIIL.NS,2026-05-01,65.0,STOP_HIT
AGIIL.NS,2026-05-04,79.3,STOP_HIT
AGIIL.NS,2026-05-05,78.2,T1_HIT
AGIIL.NS,2026-05-06,56.5,STOP_HIT
AGIIL.NS,2026-05-07,56.5,T1_HIT
AGIIL.NS,2026-05-08,56.3,T1_HIT
AGIIL.NS,2026-05-11,59.4,STOP_HIT
AGIIL.NS,2026-05-12,53.5,T1_HIT
AGIIL.NS,2026-05-13,59.8,T1_HIT
AGIIL.NS,2026-05-14,67.7,STOP_HIT
AGIIL.NS,2026-05-15,74.6,STOP_HIT
AGIIL.NS,2026-05-18,61.4,STOP_HIT
AGIIL.NS,2026-05-19,71.7,STOP_HIT
AGIIL.NS,2026-05-20,73.3,STOP_HIT
AGIIL.NS,2026-05-21,61.3,STOP_HIT
AGIIL.NS,2026-05-22,65.6,STOP_HIT
AGIIL.NS,2026-05-25,70.2,STOP_HIT
AGIIL.NS,2026-05-26,51.3,STOP_HIT
AGIIL.NS,2026-05-27,58.3,STOP_HIT
AGIIL.NS,2026-05-28,52.2,STOP_HIT
AGIIL.NS,2026-05-29,46.3,STOP_HIT
AGIIL.NS,2026-06-01,40.4,TIME_EXIT
AGIIL.NS,2026-06-02,64.6,STOP_HIT
AGIIL.NS,2026-06-03,71.9,STOP_HIT
AGIIL.NS,2026-06-04,68.1,STOP_HIT
AGIIL.NS,2026-06-05,75.8,STOP_HIT
AGIIL.NS,2026-06-08,66.2,STOP_HIT
AGI.NS,2024-10-03,52.5,STOP_HIT
AGI.NS,2024-10-04,48.9,STOP_HIT
AGI.NS,2024-10-07,53.3,STOP_HIT
AGI.NS,2024-10-08,46.5,T1_HIT
AGI.NS,2024-10-09,47.0,T1_HIT
AGI.NS,2024-10-10,45.7,T1_HIT
AGI.NS,2024-10-11,65.1,STOP_HIT
AGI.NS,2024-10-14,59.0,STOP_HIT
AGI.NS,2024-10-15,59.7,STOP_HIT
AGI.NS,2024-10-16,56.9,STOP_HIT
AGI.NS,2024-10-17,64.4,STOP_HIT
AGI.NS,2024-10-18,54.2,STOP_HIT
AGI.NS,2024-10-21,51.1,STOP_HIT
AGI.NS,2024-10-30,55.5,STOP_HIT
AGI.NS,2024-10-31,48.3,STOP_HIT
AGI.NS,2024-11-01,46.2,STOP_HIT
AGI.NS,2024-11-04,55.8,STOP_HIT
AGI.NS,2024-11-05,58.5,STOP_HIT
AGI.NS,2024-11-06,51.8,STOP_HIT
AGI.NS,2024-11-07,50.4,STOP_HIT
AGI.NS,2024-11-08,61.5,STOP_HIT
AGI.NS,2024-11-11,57.6,STOP_HIT
AGI.NS,2024-11-12,54.2,STOP_HIT
AGI.NS,2024-11-13,47.4,STOP_HIT
AGI.NS,2024-11-14,47.1,STOP_HIT
AGI.NS,2024-11-18,45.5,STOP_HIT
AGI.NS,2024-11-19,45.0,STOP_HIT
AGI.NS,2024-11-21,41.2,STOP_HIT
AGI.NS,2024-11-26,54.2,T1_HIT
AGI.NS,2024-11-27,45.3,T1_HIT
AGI.NS,2024-11-28,67.5,T1_HIT
AGI.NS,2024-11-29,57.6,T1_HIT
AGI.NS,2024-12-02,62.8,T1_HIT
AGI.NS,2024-12-03,64.3,T1_HIT
AGI.NS,2024-12-04,63.4,T1_HIT
AGI.NS,2024-12-05,62.8,T1_HIT
AGI.NS,2024-12-06,56.7,T1_HIT
AGI.NS,2024-12-09,53.6,T1_HIT
AGI.NS,2024-12-10,54.4,STOP_HIT
